ID,1-738,1-739,1-740,1-721,1-736,1-737,1-741,1-750,2-738,2-740,2-739,2-741,3-749,3-740,3-750,3-741,5-736,5-738,5-721,5-737,5-739,5-720,5-740,5-752,6-750,6-738,6-739,6-740,6-752,6-749,6-741,6-737,6-736,7-750,8-680,8-684,8-719,9-719,9-752,9-738,9-736,9-750,9-739,9-737,10-752,10-749,10-748,10-750,12-680,12-719,12-718,12-756,13-756,13-752,13-719,13-718,13-753,13-755,13-747,13-736,13-748,15-768,16-716,16-756,16-757,16-666,16-718,16-758,16-680,16-768,16-759,16-669,17-756,17-757,17-712,17-747,17-755,17-718,17-753,19-768,19-666,19-716,19-756,20-712,20-759,20-758,20-761,20-757,20-756,20-709,20-760,20-710,20-711,20-764,21-712,23-763,23-761,23-764,23-709,23-708,24-712,24-761,24-709,24-710,27-761,27-763,27-709,27-708,50-712,57-749,57-747,57-746,58-749,58-748,60-749,61-749,61-752,61-748,61-747,61-750,62-749,64-749,64-750,64-741,64-752,64-744,64-740,65-750,65-749,65-752,65-748,65-738,306-766,306-765,306-769,306-764,307-766,307-769,307-764,307-765,307-702,307-762,307-763,307-636,307-635,307-700,307-703,307-771,307-638,308-766,308-763,308-702,308-764,308-765,311-763,311-762,311-702,311-703,312-763,312-702,312-764,334-764,335-765,335-759,335-764,335-768,335-761,335-758,335-760,335-712,335-709,335-763,335-666,335-756,335-757,335-766,336-765,336-768,336-764,336-763,336-766,337-763,337-765,337-764,337-761,338-766,339-763,339-761,365-766,368-768,368-666,368-668,368-766,369-768,369-668,369-671,369-666,369-767,369-766,370-768,375-768,541-668,deltaE
11,4.2488,5.2743,8.2565,11.3415,8.317,7.3547,11.5444,8.5451,7.5894,9.9777,8.1257,13.4571,12.292,10.4382,9.3206,12.4011,10.0251,6.9619,13.9206,11.213,9.0688,14.9588,12.3776,11.6432,5.2228,4.9048,5.8499,9.1547,9.2368,8.9096,10.1947,9.212,9.5997,8.2617,12.6609,12.7947,10.091,6.7975,5.9973,6.8378,7.5093,7.1375,9.7853,10.6557,8.2919,8.9015,9.8877,8.0751,9.3294,7.9395,6.7379,10.8032,6.7567,6.4848,7.7852,6.4821,9.3547,9.9494,10.8359,10.7673,9.7632,13.2891,7.4284,5.8464,7.9555,8.9163,8.675,8.4333,10.5524,9.6471,9.8155,12.5029,6.1407,8.5528,11.2806,12.4275,10.6474,9.9504,10.6025,9.063,11.1075,11.9185,10.1159,8.3777,7.5851,11.3774,7.9601,8.9762,10.2496,9.8245,11.3169,9.7603,12.6084,9.8175,11.8923,8.4572,6.6636,7.206,9.5222,12.2532,10.6702,8.5023,8.9081,10.3894,9.539,9.5174,10.3803,12.0485,14.5546,11.1579,13.9453,16.5318,9.9614,10.2823,11.5298,7.3939,11.7807,9.9228,13.6344,8.9882,11.6454,9.3739,10.7643,12.6842,15.1602,20.1109,15.1123,8.4118,9.2705,12.4071,12.4438,11.2031,7.5957,6.7278,10.2821,10.7219,9.6669,11.7164,13.2673,9.8601,12.5487,12.5477,11.1384,16.1574,17.5649,12.9605,13.2897,15.3005,14.7812,10.4825,6.9139,11.7942,10.2562,8.5434,9.4713,11.3015,13.8687,12.8473,6.6367,13.9908,11.2103,7.3488,6.8012,8.5061,4.8602,4.8063,7.6393,10.2198,9.5497,11.997,12.0939,8.9861,9.3298,12.6723,11.5199,10.1859,4.1634,6.1534,6.0885,7.7252,7.7919,5.258,6.815,6.0672,8.9424,11.9199,7.9555,12.5793,11.5338,10.1077,12.7569,10.0331,12.1601,11.8761,9.587,13.7376,12.7899,11.5841,14.2612,14.4074,11.2224,17.5439,-40.302499999998
12,4.0374,5.3877,8.3248,10.7322,8.6649,7.3556,11.6076,8.1774,7.1559,10.701,8.4384,14.2496,12.0051,11.2283,9.1865,13.8093,8.3597,5.9608,11.971,10.0477,9.1158,14.0838,12.617,9.421,5.0226,5.0801,6.7587,9.5739,8.7264,8.4328,10.5832,9.5757,9.9396,8.4944,12.7073,13.1281,10.0407,6.9247,5.7729,7.5733,7.6643,7.5139,10.9537,10.8783,8.115,8.7716,9.9506,8.5069,9.571,7.713,6.7048,10.5902,7.0972,6.9227,7.9936,6.9881,8.9277,10.2064,10.3869,11.3093,9.5433,13.7746,7.6163,5.6187,7.2127,9.8547,8.2049,8.5059,11.203,10.8886,9.7209,12.6214,6.7119,9.0736,11.432,12.3856,11.0404,10.0606,10.5985,9.5092,11.1664,11.9846,10.094,7.9283,7.2737,11.539,7.6965,8.9938,10.7203,9.4388,11.1825,9.24,11.849,10.1732,11.4829,8.5597,6.3619,7.5878,9.2769,11.9217,10.9331,8.6675,8.9124,10.3828,9.0982,9.7211,9.7808,11.4771,14.7789,11.465,13.6837,16.4355,10.7389,11.3112,11.6535,7.3394,11.4157,9.7612,12.9636,9.5035,11.0121,8.6677,10.0087,12.7548,14.1142,19.6221,14.1189,8.2519,8.5988,11.8018,11.9718,11.1741,7.1914,6.7935,9.6512,10.8847,10.6489,12.2014,14.3094,11.1165,12.2889,12.8716,11.7363,16.4603,18.2527,13.0588,12.4082,15.9973,15.7334,10.8934,7.6207,11.3959,11.2488,9.4645,9.9177,11.4937,14.0172,13.8628,6.1935,13.2103,10.8045,7.0401,6.8466,7.9662,4.8618,4.4339,7.7761,9.3656,9.0047,12.2183,12.5287,8.9786,8.5242,13.0289,10.8397,10.1807,4.181,5.8252,5.9816,7.4492,7.9843,4.9891,6.8057,5.8592,8.5728,11.2235,7.3291,11.824,10.9165,9.1204,11.6432,8.7804,11.2873,10.7319,8.1879,11.7891,11.4363,10.5629,13.4719,12.5531,10.3667,16.5006,-37.7246999999993
13,4.5424,4.5617,5.7472,11.7784,9.5824,6.5822,10.3284,8.6279,7.511,8.6588,7.6065,13.2884,12.1396,9.9837,8.8139,13.2665,9.5829,6.2419,13.0953,9.5831,8.3441,15.1767,10.9414,10.5182,5.025,4.7501,5.49,8.4711,9.1992,8.9245,11.1598,8.8613,10.7134,8.1804,14.1335,14.392,10.5951,7.3704,6.1147,6.5157,7.6351,7.5754,9.4219,9.5028,8.2136,8.8407,9.9102,7.9587,10.7487,7.9963,7.0991,10.7273,7.015,6.4809,7.7248,6.9713,8.7891,10.186,10.8942,10.6219,9.5283,13.6775,8.5039,5.8125,7.7247,10.3917,7.4727,9.0265,11.421,10.4615,10.0484,13.3316,7.7392,8.8767,10.2874,14.1641,12.2853,11.1242,11.6956,8.6238,11.6714,13.3418,11.1373,7.8573,7.0116,11.1564,7.4175,8.9882,10.5753,9.2921,10.6674,8.7892,11.5163,9.5003,11.0075,8.097,6.0825,6.7527,9.5344,10.8447,10.3722,7.6649,7.7449,9.1019,8.9784,9.822,10.0856,10.2333,14.3692,11.2411,14.9922,17.9186,10.3903,10.9189,12.0277,7.4877,11.7107,9.7914,13.5834,9.1571,11.1942,8.4381,8.6622,14.3402,13.7008,19.5639,14.1975,8.1407,9.4998,12.531,12.7199,10.8043,8.5327,7.6769,11.3899,11.5709,9.9843,12.3966,14.14,10.4833,13.2411,13.7056,11.308,17.5161,17.9389,13.563,14.3104,15.8023,15.0272,10.7595,7.2943,11.6745,11.2433,9.4817,10.278,12.0192,14.0228,13.4884,6.422,12.7302,11.2034,7.0082,6.9467,8.4868,4.5512,4.9489,7.8772,10.3719,9.4749,12.5368,12.9559,8.6575,9.7004,13.3689,11.7838,10.5052,4.6029,6.6943,6.1713,7.1564,8.2493,4.6202,7.3357,6.1997,9.5106,10.815,7.3548,13.0314,12.0826,9.8972,12.9994,10.9717,12.1515,10.1764,9.3368,15.3913,11.6779,10.6775,13.0578,13.2823,11.3239,17.8099,-34.6687000000006
14,4.8371,6.3573,7.3178,10.5071,10.076,8.0546,12.894,8.2984,8.4342,10.4511,10.0117,16.2069,11.6645,11.2555,8.7655,15.9595,9.3481,6.4651,10.8596,10.1124,9.4105,14.3028,11.6634,10.5641,4.5395,5.0398,6.7586,8.9,9.2164,8.189,12.8255,9.448,10.5035,7.7605,12.3434,12.4062,9.6817,7.0963,5.9906,7.0107,7.3768,7.0951,9.9493,10.0013,8.0135,9.0297,9.2255,7.7972,9.9703,7.7775,6.5682,9.9449,6.5447,6.7534,8.182,6.8896,8.7326,9.5514,10.7914,10.6396,9.7486,13.718,7.6625,5.5093,7.3463,9.4594,8.0276,8.4464,11.1619,9.9023,9.5704,12.4337,6.6732,8.8056,10.8312,13.3903,10.9207,10.2187,10.8776,8.5825,10.6694,12.1965,10.2654,7.6019,7.0784,11.3844,7.2611,8.5066,10.2018,8.652,10.6177,8.8533,11.297,9.3511,11.2721,7.1417,5.9138,6.289,8.9804,11.4967,10.7845,7.8911,7.8125,9.8936,9.0911,8.4013,10.2096,11.6747,14.002,11.8217,13.3623,16.8443,11.1989,10.6007,12.3489,7.7967,11.7612,9.2121,12.7371,9.2797,11.1484,8.3964,8.887,15.6155,13.9519,20.746,14.1391,7.9543,9.2394,12.3906,12.0254,11.1285,6.837,8.2857,10.5691,13.0521,9.5429,11.6837,14.9876,11.0933,11.7161,13.6842,13.0954,14.85,15.8607,11.6416,13.9213,14.468,13.6293,8.7851,9.1118,11.0968,11.6191,8.3263,9.9017,11.5622,13.023,14.603,6.4129,12.6631,10.1791,7.0665,6.8558,8.0902,4.8047,4.2973,7.7789,9.4723,8.8241,12.089,12.2386,9.2487,8.0705,12.375,10.4855,10.1999,4.5649,5.7541,6.8365,9.0872,7.5571,6.3842,6.011,6.5799,9.8742,10.3956,8.2754,13.0933,11.7959,9.6996,11.8068,9.3819,12.1642,10.3731,8.1711,13.1789,10.8209,10.7165,13.5359,13.3523,11.3701,17.433,-41.6773000000003
15,4.0123,5.274,7.3461,10.8527,8.9551,7.3931,11.7533,8.3234,7.4643,9.9646,8.5807,14.4503,12.081,10.7158,9.0995,13.5537,9.7956,6.7884,12.8127,10.8997,9.6348,14.4143,12.6059,10.5868,5.2344,4.8061,6.3384,9.3428,9.2313,8.7642,11.0757,9.1197,10.4705,8.9191,12.7267,13.0067,9.4316,6.8586,6.1037,6.9371,7.6958,8.2708,10.1547,10.0156,7.6107,9.3374,8.6055,8.4382,9.7087,7.1014,6.216,10.279,7.1921,6.3217,7.77,7.1828,9.0881,10.479,9.7486,10.9338,9.1941,13.6976,7.7022,5.9149,7.1741,10.1336,8.0943,8.7741,11.0301,10.5321,9.8746,12.5904,7.0967,8.9879,10.9537,11.8679,11.7595,10.4813,10.8934,9.5814,11.6924,12.4341,10.6552,7.9939,7.8797,11.917,7.5404,9.2653,10.9946,8.984,11.5506,8.9994,12.0377,10.0565,11.5065,8.258,6.3502,7.4814,9.022,12.0156,10.8728,8.6742,8.5274,10.2652,8.9803,9.8266,9.3198,11.4466,14.4103,10.6027,12.3941,14.7508,10.3635,9.108,11.403,7.4013,11.3204,8.548,12.2807,8.4673,11.6999,8.8798,9.3304,12.9845,14.4747,19.0117,14.441,9.4698,10.7096,13.627,12.9189,11.5686,7.298,7.7706,9.6769,11.8962,11.4557,12.6202,14.7042,11.6823,13.2321,13.3769,11.9694,18.0422,19.0089,13.7888,14.1426,16.5506,16.1845,9.8674,7.4086,11.0185,10.6019,8.5346,9.464,10.9119,13.1443,13.4846,5.8496,12.8115,10.3955,7.5259,7.2716,8.2817,5.1489,4.816,7.6967,9.7171,9.3411,11.8858,12.1097,9.1976,8.7705,12.9042,10.6023,10.5041,4.5734,6.0341,6.4198,8.0976,7.8537,5.3865,6.7096,6.2825,9.1148,10.4394,8.0185,12.6833,10.386,8.7921,11.2254,9.2949,11.4343,10.2251,8.3371,13.6422,10.8981,10.1903,13.238,13.2873,10.7832,17.7627,-46.0004999999992
16,6.3721,5.12,5.0155,10.929,10.5353,8.4948,9.344,8.3051,8.9395,8.5756,8.7023,12.8324,11.9979,9.1723,9.3362,12.4225,9.7817,6.7189,11.0021,10.908,8.5607,14.0371,10.5588,11.1736,5.0754,5.6866,5.9593,7.4666,9.787,8.5323,9.8259,9.7535,10.4771,8.4353,12.3806,13.2235,10.4944,7.0151,7.1743,6.563,8.362,7.8329,9.6854,11.1153,8.1135,8.9044,9.7393,8.1734,9.3124,7.7906,6.5279,9.9773,6.395,6.3341,8.1149,6.7988,9.6433,9.8375,11.5089,10.7761,10.0165,13.0952,7.5138,5.4774,6.7066,9.8456,8.679,8.2467,11.9403,10.7696,9.6754,12.9019,6.6657,8.3006,10.6579,13.5153,10.8678,10.3349,11.1837,9.2918,11.2627,12.3212,10.7686,7.6943,7.8733,11.7871,7.5745,8.8057,11.1811,9.401,11.3666,9.0782,12.0067,9.9492,11.2515,8.2198,5.9544,6.8338,9.352,11.1865,10.5438,8.1039,8.3385,9.853,8.9779,9.4712,9.873,10.7221,14.3871,10.6512,13.1137,16.3176,10.5151,10.8774,11.4252,7.1397,11.5824,9.4682,13.101,9.2518,11.1536,8.1612,9.5355,12.9366,14.1859,20.4066,13.1589,8.1657,8.6278,12.4536,11.9105,11.1545,7.2284,7.5918,9.7823,11.8337,10.5241,11.4543,14.3994,11.2497,11.5445,12.4276,11.3618,14.8654,16.3225,11.7672,11.7914,14.9061,14.0037,10.3072,7.4863,11.1699,11.344,9.1937,9.2484,11.1615,13.6662,13.0964,5.7319,12.7294,10.5831,6.7343,6.2479,8.9369,4.9381,4.2867,8.2084,9.7628,9.3112,12.4784,13.3859,9.2495,8.698,13.6504,11.2626,9.5531,4.3572,6.6186,6.4088,7.5957,7.7359,5.0058,6.9766,6.351,9.0131,10.9373,7.5077,12.4112,10.9489,9.5638,12.4311,9.5906,11.3045,10.6634,8.4956,12.6806,11.7802,10.4432,13.0286,13.7771,11.1162,18.4714,-38.641299999998
17,6.4414,5.2263,5.281,10.6489,11.0641,8.7873,10.1141,8.8419,9.3748,8.7203,8.7296,13.1087,11.1913,9.714,8.9356,12.577,10.4669,6.723,11.0649,11.007,8.2349,14.3772,10.4989,11.2545,5.1638,5.8472,5.9222,7.9278,9.6389,8.3143,10.5142,9.6927,10.7936,8.428,12.9181,13.3108,10.5278,7.3491,6.6185,6.3923,8.5656,7.0002,9.0869,10.6858,7.8323,6.6336,8.7123,7.597,10.4433,8.4494,7.17,10.675,7.2048,6.1173,8.3206,7.1395,9.4667,10.2563,11.1017,11.1862,8.8079,13.7321,8.215,6.243,7.3701,10.3642,8.3701,8.7326,11.8235,10.6416,9.9571,13.0939,7.048,9.0356,10.9927,13.1776,11.276,10.3806,10.9495,9.83,12.5058,13.7677,11.9992,8.2109,8.1534,11.9407,7.6328,9.3316,10.8801,8.901,11.7359,9.6488,12.5337,10.3796,12.2201,8.6998,6.2834,7.7783,8.9143,11.3372,11.3725,8.6406,8.4269,10.7605,9.4932,10.0841,10.1646,11.1616,16.3038,10.3299,12.509,14.7335,9.0457,10.0101,10.7667,6.6463,11.6279,9.0392,12.2751,9.9856,9.8679,8.1358,9.3067,13.1623,13.7033,18.449,13.5664,8.6282,8.4031,12.5373,12.0311,12.0814,7.3703,7.488,10.2733,11.3376,10.3247,12.4228,14.5359,11.3011,12.9492,13.3125,11.9311,17.6009,19.0821,13.7072,14.159,16.3932,15.1925,9.8333,7.2107,10.9332,10.6396,8.8919,9.1029,10.3424,12.7959,11.9677,6.0326,12.8604,10.6165,6.6721,6.7094,8.2693,4.7598,4.582,7.5961,9.4444,9.1369,11.5889,11.971,8.8099,8.7016,13.2837,10.7078,10.2907,4.5274,6.6427,6.2292,7.4306,7.9711,5.2285,7.22,6.1629,8.8048,11.224,7.4591,12.0248,11.7963,10.1444,13.3022,11.6774,12.7072,10.4954,9.9338,15.2639,12.1636,11.5356,13.6322,14.1111,11.9995,17.6956,-36.9103000000018
18,4.5284,5.6687,6.5869,10.5059,9.2863,7.7051,10.9815,8.6596,7.7812,8.4779,8.6851,12.7455,12.3021,9.2908,9.3022,11.878,9.5125,6.624,11.6059,10.5465,9.2381,14.6974,11.0306,11.4561,4.8885,4.7801,5.8445,7.6071,9.7909,8.5319,9.5419,8.5953,10.1142,8.1169,13.9123,13.7415,10.5222,7.2909,6.4968,6.8534,7.368,7.3078,9.7996,9.7735,8.0245,8.6617,9.3146,7.9601,10.6445,8.1299,7.0474,10.3714,6.7266,6.3431,7.9526,7.101,9.4462,10.1238,10.4604,10.7815,9.6029,13.1982,7.6414,5.3641,7.0684,9.8326,8.1502,8.8049,11.7892,10.2423,9.2203,13.2227,6.9549,9.1984,11.273,12.5501,11.4128,10.3942,11.0422,9.1999,11.8327,13.0683,11.2606,8.0645,7.9231,12.0018,7.6887,9.0318,10.3456,9.8446,11.5351,9.9089,12.4035,10.1335,11.5241,8.3671,6.2947,7.9957,9.4254,12.2995,10.8468,8.8304,9.0841,10.7166,9.5576,9.5481,10.6078,12.2955,15.3576,10.5883,13.61,15.7628,10.2569,10.4351,10.8092,6.5734,10.8949,8.5996,12.2961,8.6022,10.2302,7.1123,8.6234,11.0409,13.3567,16.333,13.3535,8.0065,8.8503,12.4826,11.8874,10.9628,7.1728,7.1078,9.0593,10.6843,11.1481,11.4087,13.0924,11.0555,10.6515,10.8787,10.0398,15.0867,17.7932,12.5928,10.4956,15.593,16.5141,10.682,6.2352,10.6691,10.0247,8.8672,9.1241,10.3907,13.349,13.138,6.6719,13.4412,11.5027,7.0391,6.9288,8.1637,5.0287,4.3954,7.4006,9.8681,9.2624,11.6316,12.6635,9.0327,8.5807,12.4454,10.7544,10.3062,4.3942,6.2199,6.0301,7.3673,7.9446,4.8907,7.1931,6.3124,8.2889,10.7799,7.8595,12.2571,9.9809,7.062,10.3883,9.093,9.5921,6.6338,6.4721,13.1868,7.7987,7.1773,10.5012,10.9132,10.4987,16.3553,-32.2073000000005
19,4.7266,4.6772,5.3941,10.9226,8.8088,7.3126,10.1355,8.743,7.9556,7.1604,7.6164,11.6139,12.6454,8.6865,9.4148,11.0652,10.3337,7.6204,13.1211,11.8314,9.3409,14.3224,10.9692,12.5388,5.5479,5.088,5.5467,7.7049,9.9214,9.3606,9.6949,9.2091,9.8556,8.3969,13.219,12.4564,9.3755,6.4011,6.9159,6.3737,7.3342,7.2698,9.1934,10.5876,8.4906,8.7964,10.5875,7.3954,9.9996,7.2111,6.5296,11.0921,7.9242,5.6938,7.7408,7.0715,10.2948,11.0878,11.2902,10.1368,9.2552,12.958,7.9391,6.0842,7.5059,10.7825,7.7122,8.8911,11.4884,11.0537,9.728,13.4143,7.8073,9.8176,11.4554,13.4718,12.3213,10.5872,12.0745,9.1181,11.2041,12.1484,11.0299,8.3191,7.7625,11.7871,7.2557,9.6934,11.2771,9.0449,11.3919,9.1716,12.1319,9.5731,12.3485,7.9192,5.8707,7.3102,8.6222,12.1005,11.6531,8.901,9.1389,10.8432,9.6345,10.1037,10.1676,12.5578,16.9041,11.5416,15.8631,18.3795,9.6361,10.8402,11.5104,7.3932,11.8668,10.377,14.2692,8.9134,11.3797,8.4237,8.586,10.8824,13.6589,17.9108,13.0761,7.8514,9.2425,12.3558,12.7385,10.7879,7.1065,7.4012,9.1183,11.213,10.8632,11.3649,13.2468,11.0057,10.7884,10.722,10.064,17.3719,19.449,12.4788,11.2797,15.8248,16.2565,10.0515,6.1732,10.4172,9.8162,8.5041,7.8392,8.8803,12.0502,12.135,6.0971,13.1465,10.7361,6.9208,6.8177,8.0237,4.4984,4.59,7.3007,9.3038,8.6931,11.377,11.8399,8.6634,8.5401,13.4361,10.9901,10.4007,4.3451,6.2904,6.2085,7.5914,7.8934,5.1106,7.0567,6.2127,8.7282,10.4227,7.7694,12.3387,8.9327,7.0868,9.816,8.4606,9.8544,8.4015,6.6973,11.7236,9.087,8.1591,11.4521,11.7217,10.1604,13.7775,-43.150900000001
20,4.3136,4.3894,6.9161,11.3129,9.1977,6.9874,11.6237,8.0084,8.0241,9.8684,7.9933,14.4901,12.5423,11.3255,9.3974,14.3243,10.9634,7.4858,13.5711,11.5124,9.4604,14.9479,12.9052,12.1539,5.279,4.9893,5.9025,9.737,9.5123,9.0619,11.9464,9.295,10.2988,8.5608,13.5982,13.5685,10.0846,6.377,6.7874,6.7521,7.9214,7.849,9.7487,10.4701,8.0059,8.7152,9.3564,7.4966,10.5498,8.2608,7.8034,11.6504,7.5663,6.5557,7.9949,7.216,10.0469,11.4144,10.8803,10.7273,9.6543,12.6352,7.7277,6.9581,6.9774,9.3465,8.0539,8.3008,11.5994,10.0553,9.4994,12.5842,7.8961,8.5715,11.0223,13.1911,12.6789,10.7255,11.8356,7.9275,9.8591,12.0483,11.8825,8.2495,7.8022,11.6137,7.487,9.2067,11.7193,9.3208,11.4094,9.6858,12.3455,9.59,11.9351,8.097,6.1311,7.4142,9.0382,11.4358,10.8843,8.4287,8.7188,10.659,9.4973,9.961,10.1896,11.4661,14.9682,9.7344,12.4915,15.264,9.4587,9.6507,11.2704,6.9636,11.8884,9.1009,12.7738,8.9886,10.4131,7.9917,8.3623,11.8453,13.8646,17.835,13.0657,7.8858,9.2215,12.6334,12.2727,10.4383,8.9508,8.0679,10.797,11.341,10.1226,11.2066,13.3485,10.3916,11.3985,11.8326,10.6919,16.9138,17.7018,12.1667,11.6844,14.9053,14.7939,11.9053,7.5181,11.9325,11.6031,10.3103,10.6075,12.3121,15.1982,15.1304,6.7782,13.8564,11.6383,6.9176,6.5738,7.9086,4.39,4.3355,7.1805,9.6095,9.1185,11.6282,11.838,8.5977,8.3757,14.4189,10.8712,10.0048,4.674,6.7418,6.2359,7.3483,8.076,5.1634,7.6333,6.683,8.902,11.3433,8.1496,12.7241,11.8651,9.1045,11.7722,9.8975,11.1054,9.3576,7.6458,13.5213,10.3634,9.0558,11.8677,12.7505,11.2617,16.2133,-30.5000999999993
21,4.6526,4.7468,7.5902,10.7401,8.8586,7.1394,10.9168,8.1565,8.1318,10.1183,7.9867,13.2217,12.2487,11.6685,9.137,13.1107,10.3938,7.5687,13.1526,11.4539,9.5659,14.758,13.3627,11.7666,5.1731,5.6148,6.4803,10.3501,9.6095,9.0279,11.2576,9.8271,10.5148,8.6449,13.0043,13.8695,10.8408,7.1138,6.4386,6.6943,7.9988,7.317,9.6575,10.6261,8.0044,10.2147,10.3298,8.3533,9.607,8.5,7.3747,10.723,6.7346,6.8262,7.8703,7.0506,10.0313,10.7607,11.5221,11.1793,11.15,11.4039,7.1634,5.8207,6.8997,8.8736,8.0084,7.401,10.9463,9.2684,9.0993,12.1182,6.6901,8.0347,9.8947,13.9135,11.8271,10.4547,11.9349,8.1164,10.6831,12.611,11.3511,8.1737,7.702,11.0612,7.356,9.2215,10.969,9.1643,11.0643,9.3405,12.0619,8.9153,11.4401,8.1713,5.9334,6.6818,8.6154,10.9389,10.3213,8.1012,8.0638,9.9276,8.915,10.094,9.099,10.5432,13.9064,12.8668,14.8082,18.037,12.1529,11.8282,13.5216,8.9804,11.767,10.4955,13.6908,9.4305,12.4976,10.9462,11.3096,15.5426,15.5815,20.2883,17.513,9.1904,10.9385,13.4069,13.6026,11.9273,8.4111,8.5443,10.7361,12.4133,11.4251,12.9123,15.5766,12.2427,12.7434,13.2935,12.1353,15.1112,17.1662,12.2779,11.8688,15.4566,14.7302,11.4748,7.8961,11.6714,12.3248,10.4572,9.4792,10.9899,13.7436,12.3312,6.1209,12.7747,11.1867,6.7298,6.3579,8.9756,4.561,4.2617,7.9126,10.2097,9.7553,12.5589,12.3814,8.8668,8.7944,14.1577,12.096,9.7108,4.4631,7.0613,6.3659,7.2428,7.7275,4.9024,7.2631,6.3339,8.9213,10.806,7.1806,12.1537,10.9208,9.2392,12.2696,10.3356,10.7383,8.9468,7.6995,13.6888,10.4402,8.47,10.7672,11.9854,10.4204,17.9872,-35.626499999998
22,4.8028,5.5313,6.1863,11.2025,9.9544,8.1819,11.1608,8.1221,8.0509,8.8693,8.9277,13.9105,12.0479,9.4989,9.4816,12.8266,10.523,7.2073,13.0077,11.5371,9.8475,14.7413,11.785,11.5626,5.0858,5.3445,6.4314,8.2886,9.7736,8.3743,10.5573,9.2511,10.4298,8.4396,12.2573,14.2552,10.6694,6.9194,7.0561,6.9917,8.1932,7.3523,10.0199,10.5272,8.5668,8.9173,10.5837,7.9976,9.6485,8.1949,7.2003,9.7037,6.5857,6.4012,8.293,8.0206,9.5153,10.4363,11.8795,10.7608,10.277,12.6377,8.546,5.8585,6.4893,9.0575,9.0306,7.8544,12.3034,8.9325,8.9437,12.4507,7.0803,7.5809,9.479,14.9086,11.7627,11.4384,11.4414,8.0327,10.9698,13.2702,11.0008,7.853,7.5315,11.2772,7.5299,8.8485,11.0713,9.156,10.9871,8.9958,12.0179,9.4986,11.3382,8.1841,6.1367,6.8282,9.1822,11.4918,10.6233,8.0729,8.3912,10.0344,9.3079,9.5545,10.5567,11.659,14.7601,11.3533,14.264,17.365,10.605,11.1251,11.6127,7.3843,11.5633,9.6125,13.373,9.2982,10.8882,8.5143,9.9698,12.0738,14.4062,19.6023,13.9572,9.4522,10.0376,13.8572,13.6072,12.1142,8.9217,8.5071,11.6861,12.5262,11.6375,13.7167,15.1289,11.7063,14.5338,14.4967,12.175,19.0245,19.4763,15.0854,14.6033,17.2406,17.03,10.6108,7.7442,12.5732,11.2003,8.9904,10.3671,12.6484,14.5693,13.9906,6.9085,13.695,11.6389,7.2356,6.692,7.9459,4.4354,4.1836,7.3784,9.5651,8.7875,11.3569,11.7846,8.8633,9.0701,13.1966,10.8193,10.0197,4.4389,6.8581,6.3016,7.8587,7.877,5.5173,7.0466,6.4936,9.4141,11.3607,8.0675,13.0025,12.864,9.7544,13.0396,10.9018,11.9839,9.5955,8.4166,14.409,11.2649,9.5397,12.2541,12.8713,11.7514,18.6069,-36.8747000000017
23,4.5714,5.3737,5.6526,11.5537,9.3716,7.472,10.1143,8.8775,7.5197,8.0595,8.261,12.4456,12.6359,8.8018,9.8431,11.4903,8.9573,5.8166,12.2839,10.0904,8.3106,14.0191,10.3511,10.9993,5.3097,5.4818,5.6461,7.5816,9.8425,8.621,8.6045,9.3717,10.2732,7.9981,13.3498,14.0647,9.7777,6.7992,6.4517,6.7892,7.6361,5.7054,9.1528,10.3805,7.4402,6.6351,9.3019,6.3597,10.056,7.2844,6.6351,9.8908,7.1317,5.5799,7.917,7.4979,9.0782,10.0246,10.7651,10.6981,8.6364,13.7902,8.5712,5.724,7.6146,10.7724,7.9447,9.4058,11.7253,10.7042,9.9099,13.8015,7.4822,9.3742,10.8692,13.0592,11.6611,10.8929,11.1322,9.4258,12.1093,13.0211,10.6257,8.3841,7.6257,11.9299,7.4721,9.535,10.9438,9.3116,11.2026,9.1692,12.3252,9.3185,11.6943,8.1961,6.1058,7.0966,9.4838,11.0253,11.1197,8.3454,8.3905,9.9224,8.7295,9.2338,9.9281,10.2265,14.1295,10.3645,14.787,16.6602,8.5136,10.7213,11.7815,7.2141,11.6812,10.7701,14.2516,9.707,10.354,9.8945,11.0473,11.256,14.7523,18.4722,13.582,9.004,9.8191,12.8621,13.6877,11.5621,8.2868,8.4171,10.5646,12.2614,12.5727,14.0187,15.7761,12.8927,13.8954,13.5974,12.3062,18.4985,19.8862,14.5625,14.0473,17.8173,17.6511,10.4909,7.692,11.2257,11.4961,9.5222,9.2642,10.5857,13.552,12.9357,5.6448,12.7215,10.4315,6.4023,6.6312,8.278,4.7026,4.4355,7.6339,9.687,9.1008,11.8411,12.7919,9.1321,8.9039,12.7705,10.9448,10.0833,4.0613,6.2477,5.913,7.4985,7.7702,5.0715,6.8677,5.9882,8.463,10.9348,7.5299,12.0754,12.196,8.9988,12.0152,10.2104,11.593,9.9053,8.8438,14.6267,11.1718,10.1511,13.1851,12.4335,10.9845,17.5197,-45.0210000000025
